DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,PROVINCIA_CODIGO,PROVINCIA_NOMBRE,CANTON_CODIGO,CANTON_NOMBRE,CIRCUNSCRIPCION_CODIGO,CICUNSCRIPCION_NOMBRE,CIRCUNSCRIPCION,PARROQUIA_CODIGO,PARROQUIA_NOMBRE,JUNTA_SEXO,CANDIDATO_CODIGO,SUFRAGANTES,BLANCOS,NULOS,VOTOS,CANDIDATO_NOMBRE,OP_CODIGO
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,275.0,PAUTE,0.0,0.0,,4050.0,TOMEBAMBA,M,14982.0,408.0,60.0,45.0,80.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,275.0,PAUTE,0.0,0.0,,4565.0,EL CABO,F,14982.0,607.0,46.0,106.0,130.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,275.0,PAUTE,0.0,0.0,,4565.0,EL CABO,M,14982.0,478.0,36.0,56.0,99.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,275.0,PAUTE,0.0,0.0,,5775.0,PAUTE,F,14982.0,6157.0,525.0,736.0,1000.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,275.0,PAUTE,0.0,0.0,,5775.0,PAUTE,M,14982.0,5317.0,368.0,571.0,802.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,750.0,CUTCHIL,F,14982.0,564.0,65.0,64.0,208.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,750.0,CUTCHIL,M,14982.0,416.0,47.0,39.0,146.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,1355.0,GIMA,F,14982.0,1362.0,191.0,201.0,93.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,1355.0,GIMA,M,14982.0,1071.0,99.0,127.0,72.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,1490.0,GUEL,F,14982.0,539.0,82.0,60.0,136.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,1490.0,GUEL,M,14982.0,340.0,44.0,23.0,94.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,2215.0,LUDO,F,14982.0,1221.0,281.0,157.0,205.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,2215.0,LUDO,M,14982.0,964.0,152.0,129.0,162.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,3360.0,SAN BARTOLOME,F,14982.0,1424.0,315.0,227.0,149.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,3360.0,SAN BARTOLOME,M,14982.0,1136.0,174.0,164.0,150.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,3495.0,SAN JOSE DE RARANGA,F,14982.0,850.0,204.0,165.0,71.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,3495.0,SAN JOSE DE RARANGA,M,14982.0,569.0,81.0,88.0,40.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,6085.0,SIGSIG,F,14982.0,5295.0,595.0,682.0,1404.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,280.0,SIGSIG,0.0,0.0,,6085.0,SIGSIG,M,14982.0,3960.0,388.0,423.0,1058.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,15.0,ABDON CALDERON / LA UNION,F,14982.0,1050.0,171.0,97.0,159.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,15.0,ABDON CALDERON / LA UNION,M,14982.0,1030.0,141.0,101.0,173.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,3835.0,SHAGLLI,F,14982.0,726.0,192.0,59.0,91.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,3835.0,SHAGLLI,M,14982.0,647.0,115.0,54.0,71.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,4610.0,SAN SALVADOR DE CAÑARIBAM,F,14982.0,235.0,19.0,17.0,51.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,4610.0,SAN SALVADOR DE CAÑARIBAM,M,14982.0,202.0,15.0,3.0,34.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,6045.0,SANTA ISABEL,F,14982.0,5767.0,719.0,476.0,1344.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,285.0,SANTA ISABEL,0.0,0.0,,6045.0,SANTA ISABEL,M,14982.0,5193.0,561.0,365.0,1119.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,555.0,PUCARA,0.0,0.0,,1690.0,SAN RAFAEL DE SHARUG,F,14982.0,519.0,115.0,28.0,43.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,555.0,PUCARA,0.0,0.0,,1690.0,SAN RAFAEL DE SHARUG,M,14982.0,452.0,89.0,27.0,33.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,555.0,PUCARA,0.0,0.0,,5690.0,PUCARA,F,14982.0,2864.0,746.0,216.0,259.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,555.0,PUCARA,0.0,0.0,,5690.0,PUCARA,M,14982.0,2769.0,670.0,202.0,247.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,0.0,0.0,,1130.0,EL CARMEN DE PIJILI,F,14982.0,438.0,83.0,34.0,66.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,0.0,0.0,,1130.0,EL CARMEN DE PIJILI,M,14982.0,436.0,92.0,47.0,34.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,0.0,0.0,,6875.0,CAMILO PONCE ENRIQUEZ,F,14982.0,6175.0,1174.0,664.0,727.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,556.0,CAMILO PONCE ENRIQUEZ,0.0,0.0,,6875.0,CAMILO PONCE ENRIQUEZ,M,14982.0,6469.0,1334.0,710.0,513.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,780.0,OÑA,0.0,0.0,,1540.0,SUSUDEL,F,14982.0,375.0,35.0,8.0,56.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,780.0,OÑA,0.0,0.0,,1540.0,SUSUDEL,M,14982.0,320.0,31.0,19.0,46.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,780.0,OÑA,0.0,0.0,,6360.0,OÑA,F,14982.0,1219.0,233.0,141.0,200.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,780.0,OÑA,0.0,0.0,,6360.0,OÑA,M,14982.0,1068.0,151.0,111.0,161.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,855.0,SAN FERNANDO,0.0,0.0,,4560.0,CHUMBLIN,F,14982.0,242.0,23.0,7.0,71.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,855.0,SAN FERNANDO,0.0,0.0,,4560.0,CHUMBLIN,M,14982.0,172.0,16.0,7.0,58.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,855.0,SAN FERNANDO,0.0,0.0,,6565.0,SAN FERNANDO,F,14982.0,1640.0,177.0,110.0,430.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,855.0,SAN FERNANDO,0.0,0.0,,6565.0,SAN FERNANDO,M,14982.0,1289.0,93.0,86.0,304.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,575.0,COCHAPATA,F,14982.0,917.0,154.0,79.0,159.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,575.0,COCHAPATA,M,14982.0,864.0,120.0,65.0,141.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,1175.0,EL PROGRESO,F,14982.0,578.0,127.0,55.0,63.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,1175.0,EL PROGRESO,M,14982.0,610.0,110.0,66.0,66.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,2550.0,NIEVES,F,14982.0,537.0,94.0,31.0,112.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,2550.0,NIEVES,M,14982.0,513.0,75.0,32.0,95.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,6595.0,NABON,F,14982.0,4296.0,737.0,340.0,742.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,885.0,NABON,0.0,0.0,,6595.0,NABON,M,14982.0,3542.0,427.0,282.0,535.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,1535.0,LA UNION,F,14982.0,440.0,95.0,40.0,104.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,1535.0,LA UNION,M,14982.0,365.0,88.0,27.0,78.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,1575.0,SAN MARTIN DE PUZHIO,F,14982.0,327.0,80.0,37.0,85.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,1575.0,SAN MARTIN DE PUZHIO,M,14982.0,219.0,53.0,18.0,45.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,1585.0,LUIS GALARZA O. (DELEGSOL),F,14982.0,439.0,127.0,42.0,94.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,1585.0,LUIS GALARZA O. (DELEGSOL),M,14982.0,286.0,76.0,21.0,63.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,2950.0,PRINCIPAL,F,14982.0,534.0,64.0,72.0,145.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,2950.0,PRINCIPAL,M,14982.0,408.0,58.0,48.0,111.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,6435.0,CHORDELEG,F,14982.0,3143.0,475.0,351.0,588.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,915.0,CHORDELEG,0.0,0.0,,6435.0,CHORDELEG,M,14982.0,2693.0,284.0,222.0,435.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,955.0,SEVILLA DE ORO,0.0,0.0,,85.0,AMALUZA,F,14982.0,339.0,40.0,29.0,64.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,955.0,SEVILLA DE ORO,0.0,0.0,,85.0,AMALUZA,M,14982.0,348.0,45.0,38.0,58.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,955.0,SEVILLA DE ORO,0.0,0.0,,2725.0,PALMAS,F,14982.0,900.0,105.0,57.0,282.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,955.0,SEVILLA DE ORO,0.0,0.0,,2725.0,PALMAS,M,14982.0,953.0,102.0,66.0,237.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,955.0,SEVILLA DE ORO,0.0,0.0,,6480.0,SEVILLA DE ORO,F,14982.0,1004.0,89.0,63.0,187.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,955.0,SEVILLA DE ORO,0.0,0.0,,6480.0,SEVILLA DE ORO,M,14982.0,938.0,89.0,64.0,144.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,960.0,EL PAN,0.0,0.0,,1650.0,SAN VICENTE,F,14982.0,558.0,99.0,19.0,163.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,960.0,EL PAN,0.0,0.0,,1650.0,SAN VICENTE,M,14982.0,465.0,91.0,24.0,102.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,960.0,EL PAN,0.0,0.0,,6485.0,EL PAN,F,14982.0,749.0,85.0,68.0,188.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,960.0,EL PAN,0.0,0.0,,6485.0,EL PAN,M,14982.0,679.0,81.0,65.0,166.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,990.0,GUACHAPALA,0.0,0.0,,6615.0,GUACHAPALA,F,14982.0,1393.0,140.0,107.0,301.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,990.0,GUACHAPALA,0.0,0.0,,6615.0,GUACHAPALA,M,14982.0,1206.0,99.0,94.0,218.0,MARIA CECILIA ALVARADO CARRION,677.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5075.0,BELLAVISTA,F,17235.0,7328.0,337.0,843.0,112.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5075.0,BELLAVISTA,M,17235.0,6381.0,216.0,713.0,145.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5080.0,CAÑARIBAMBA,F,17235.0,4163.0,206.0,457.0,87.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5080.0,CAÑARIBAMBA,M,17235.0,3756.0,107.0,414.0,84.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5135.0,EL BATAN,F,17235.0,5676.0,295.0,591.0,121.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5135.0,EL BATAN,M,17235.0,5190.0,239.0,545.0,110.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5140.0,MACHANGARA,F,17235.0,4166.0,277.0,460.0,82.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5140.0,MACHANGARA,M,17235.0,3743.0,181.0,406.0,93.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5290.0,MONAY,F,17235.0,5770.0,274.0,598.0,101.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5290.0,MONAY,M,17235.0,4963.0,199.0,476.0,96.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5330.0,EL VECINO,F,17235.0,17308.0,1146.0,2014.0,358.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5330.0,EL VECINO,M,17235.0,15841.0,916.0,1767.0,342.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5360.0,TOTORACOCHA,F,17235.0,9671.0,490.0,1187.0,172.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5360.0,TOTORACOCHA,M,17235.0,8319.0,353.0,914.0,177.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5370.0,YANUNCAY,F,17235.0,10797.0,619.0,1122.0,168.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5370.0,YANUNCAY,M,17235.0,9084.0,434.0,811.0,175.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5450.0,HUAYNACAPAC,F,17235.0,7450.0,360.0,801.0,143.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5450.0,HUAYNACAPAC,M,17235.0,6381.0,244.0,646.0,138.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5875.0,RAMIREZ DAVALOS,F,17235.0,5283.0,271.0,580.0,119.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5875.0,RAMIREZ DAVALOS,M,17235.0,4149.0,159.0,445.0,97.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5905.0,SAGRARIO,F,17235.0,9097.0,462.0,962.0,183.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5905.0,SAGRARIO,M,17235.0,8507.0,371.0,900.0,240.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5930.0,SAN BLAS,F,17235.0,9254.0,467.0,1113.0,215.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,5930.0,SAN BLAS,M,17235.0,7920.0,375.0,945.0,225.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,6010.0,SAN SEBASTIAN,F,17235.0,14050.0,980.0,1640.0,273.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,6010.0,SAN SEBASTIAN,M,17235.0,12776.0,706.0,1400.0,285.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,6090.0,SUCRE,F,17235.0,9450.0,528.0,969.0,216.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,6090.0,SUCRE,M,17235.0,8456.0,392.0,829.0,192.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,6865.0,HERMANO MIGUEL,F,17235.0,4106.0,340.0,527.0,65.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,,6865.0,HERMANO MIGUEL,M,17235.0,3595.0,230.0,443.0,82.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,285.0,BAÑOS,F,17235.0,9736.0,1001.0,1097.0,145.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,285.0,BAÑOS,M,17235.0,8445.0,655.0,827.0,137.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,730.0,CUMBE,F,17235.0,2592.0,402.0,299.0,27.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,730.0,CUMBE,M,17235.0,1972.0,202.0,216.0,25.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,845.0,CHAUCHA / ANGAS,F,17235.0,504.0,184.0,48.0,8.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,845.0,CHAUCHA / ANGAS,M,17235.0,523.0,176.0,77.0,12.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,860.0,CHECA JIDCAY,F,17235.0,1088.0,166.0,118.0,6.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,860.0,CHECA JIDCAY,M,17235.0,867.0,101.0,100.0,13.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,905.0,CHIQUINTAD,F,17235.0,1749.0,224.0,208.0,19.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,905.0,CHIQUINTAD,M,17235.0,1418.0,142.0,168.0,23.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2255.0,LLACAO,F,17235.0,1695.0,225.0,208.0,51.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2255.0,LLACAO,M,17235.0,1482.0,176.0,163.0,44.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2430.0,MOLLETURO,F,17235.0,2672.0,485.0,350.0,43.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2430.0,MOLLETURO,M,17235.0,2596.0,542.0,321.0,55.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2570.0,MULTI /  NULTI,F,17235.0,2021.0,232.0,190.0,28.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2570.0,MULTI /  NULTI,M,17235.0,1830.0,219.0,189.0,28.0,FERNANDO AGUIRRE,1.0
2.0,PREFECTO Y VICEPREFECTO,1.0,AZUAY,260.0,CUENCA,0.0,0.0,CIRCUNSCRIPCION RURAL,2595.0,OCTAVIO CORDERO PALACIOS,F,17235.0,836.0,147.0,158.0,9.0,FERNANDO AGUIRRE,1.0
